spatial id,temporal id,Target (normal),Normal target,_Daily_Cases t-7,_Daily_Cases t-6,_Daily_Cases t-5,_Daily_Cases t-4,_Daily_Cases t-3,_Daily_Cases t-2,_Daily_Cases t-1,_Daily_Cases t,Daily_Deaths t-7,Daily_Deaths t-6,Daily_Deaths t-5,Daily_Deaths t-4,Daily_Deaths t-3,Daily_Deaths t-2,Daily_Deaths t-1,Daily_Deaths t,retail_and_recreation_percent_change_from_baseline t-7,retail_and_recreation_percent_change_from_baseline t-6,retail_and_recreation_percent_change_from_baseline t-5,retail_and_recreation_percent_change_from_baseline t-4,retail_and_recreation_percent_change_from_baseline t-3,retail_and_recreation_percent_change_from_baseline t-2,retail_and_recreation_percent_change_from_baseline t-1,retail_and_recreation_percent_change_from_baseline t,grocery_and_pharmacy_percent_change_from_baseline t-7,grocery_and_pharmacy_percent_change_from_baseline t-6,grocery_and_pharmacy_percent_change_from_baseline t-5,grocery_and_pharmacy_percent_change_from_baseline t-4,grocery_and_pharmacy_percent_change_from_baseline t-3,grocery_and_pharmacy_percent_change_from_baseline t-2,grocery_and_pharmacy_percent_change_from_baseline t-1,grocery_and_pharmacy_percent_change_from_baseline t,parks_percent_change_from_baseline t-7,parks_percent_change_from_baseline t-6,parks_percent_change_from_baseline t-5,parks_percent_change_from_baseline t-4,parks_percent_change_from_baseline t-3,parks_percent_change_from_baseline t-2,parks_percent_change_from_baseline t-1,parks_percent_change_from_baseline t,transit_stations_percent_change_from_baseline t-7,transit_stations_percent_change_from_baseline t-6,transit_stations_percent_change_from_baseline t-5,transit_stations_percent_change_from_baseline t-4,transit_stations_percent_change_from_baseline t-3,transit_stations_percent_change_from_baseline t-2,transit_stations_percent_change_from_baseline t-1,transit_stations_percent_change_from_baseline t,residential_percent_change_from_baseline_ t-7,residential_percent_change_from_baseline_ t-6,residential_percent_change_from_baseline_ t-5,residential_percent_change_from_baseline_ t-4,residential_percent_change_from_baseline_ t-3,residential_percent_change_from_baseline_ t-2,residential_percent_change_from_baseline_ t-1,residential_percent_change_from_baseline_ t
1,2021-01-10,127.0,127.0,16141,10058,7250,8082,8227,9237,8393,7283,92,241,142,150,165,142,138,90,-43.0,-38.0,-38.0,-39.0,-39.0,-42.0,-42.0,-43.0,-18.0,-10.0,-7.0,-10.0,-10.0,-14.0,-11.0,-16.0,22.0,-2.0,-9.0,0.0,3.0,-11.0,25.0,19.0,-57.0,-62.0,-62.0,-61.0,-62.0,-62.0,-56.0,-59.0,10.0,17.0,17.0,18.0,18.0,19.0,12.0,10.0
1,2021-01-11,126.0,126.0,10058,7250,8082,8227,9237,8393,7283,8325,241,142,150,165,142,138,90,125,-38.0,-38.0,-39.0,-39.0,-42.0,-42.0,-43.0,-41.0,-10.0,-7.0,-10.0,-10.0,-14.0,-11.0,-16.0,-16.0,-2.0,-9.0,0.0,3.0,-11.0,25.0,19.0,-12.0,-62.0,-62.0,-61.0,-62.0,-62.0,-56.0,-59.0,-62.0,17.0,17.0,18.0,18.0,19.0,12.0,10.0,17.0
1,2021-01-12,147.0,147.0,7250,8082,8227,9237,8393,7283,8325,6141,142,150,165,142,138,90,125,160,-38.0,-39.0,-39.0,-42.0,-42.0,-43.0,-41.0,-41.0,-7.0,-10.0,-10.0,-14.0,-11.0,-16.0,-16.0,-13.0,-9.0,0.0,3.0,-11.0,25.0,19.0,-12.0,-10.0,-62.0,-61.0,-62.0,-62.0,-56.0,-59.0,-62.0,-62.0,17.0,18.0,18.0,19.0,12.0,10.0,17.0,17.0
1,2021-01-13,93.0,93.0,8082,8227,9237,8393,7283,8325,6141,7139,150,165,142,138,90,125,160,180,-39.0,-39.0,-42.0,-42.0,-43.0,-41.0,-41.0,-42.0,-10.0,-10.0,-14.0,-11.0,-16.0,-16.0,-13.0,-13.0,0.0,3.0,-11.0,25.0,19.0,-12.0,-10.0,-7.0,-61.0,-62.0,-62.0,-56.0,-59.0,-62.0,-62.0,-62.0,18.0,18.0,19.0,12.0,10.0,17.0,17.0,17.0
1,2021-01-14,191.0,191.0,8227,9237,8393,7283,8325,6141,7139,7447,165,142,138,90,125,160,180,147,-39.0,-42.0,-42.0,-43.0,-41.0,-41.0,-42.0,-45.0,-10.0,-14.0,-11.0,-16.0,-16.0,-13.0,-13.0,-18.0,3.0,-11.0,25.0,19.0,-12.0,-10.0,-7.0,-9.0,-62.0,-62.0,-56.0,-59.0,-62.0,-62.0,-62.0,-64.0,18.0,19.0,12.0,10.0,17.0,17.0,17.0,18.0
1,2021-01-15,149.0,149.0,9237,8393,7283,8325,6141,7139,7447,6880,142,138,90,125,160,180,147,170,-42.0,-42.0,-43.0,-41.0,-41.0,-42.0,-45.0,-45.0,-14.0,-11.0,-16.0,-16.0,-13.0,-13.0,-18.0,-17.0,-11.0,25.0,19.0,-12.0,-10.0,-7.0,-9.0,-12.0,-62.0,-56.0,-59.0,-62.0,-62.0,-62.0,-64.0,-64.0,19.0,12.0,10.0,17.0,17.0,17.0,18.0,19.0
1,2021-01-16,133.0,133.0,8393,7283,8325,6141,7139,7447,6880,6359,138,90,125,160,180,147,170,122,-42.0,-43.0,-41.0,-41.0,-42.0,-45.0,-45.0,-48.0,-11.0,-16.0,-16.0,-13.0,-13.0,-18.0,-17.0,-21.0,25.0,19.0,-12.0,-10.0,-7.0,-9.0,-12.0,3.0,-56.0,-59.0,-62.0,-62.0,-62.0,-64.0,-64.0,-61.0,12.0,10.0,17.0,17.0,17.0,18.0,19.0,13.0
1,2021-01-17,83.0,83.0,7283,8325,6141,7139,7447,6880,6359,6284,90,125,160,180,147,170,122,128,-43.0,-41.0,-41.0,-42.0,-45.0,-45.0,-48.0,-46.0,-16.0,-16.0,-13.0,-13.0,-18.0,-17.0,-21.0,-21.0,19.0,-12.0,-10.0,-7.0,-9.0,-12.0,3.0,15.0,-59.0,-62.0,-62.0,-62.0,-64.0,-64.0,-61.0,-61.0,10.0,17.0,17.0,17.0,18.0,19.0,13.0,10.0
1,2021-01-18,104.0,104.0,8325,6141,7139,7447,6880,6359,6284,6420,125,160,180,147,170,122,128,125,-41.0,-41.0,-42.0,-45.0,-45.0,-48.0,-46.0,-43.0,-16.0,-13.0,-13.0,-18.0,-17.0,-21.0,-21.0,-19.0,-12.0,-10.0,-7.0,-9.0,-12.0,3.0,15.0,-5.0,-62.0,-62.0,-62.0,-64.0,-64.0,-61.0,-61.0,-63.0,17.0,17.0,17.0,18.0,19.0,13.0,10.0,16.0
1,2021-01-19,97.0,97.0,6141,7139,7447,6880,6359,6284,6420,5028,160,180,147,170,122,128,125,151,-41.0,-42.0,-45.0,-45.0,-48.0,-46.0,-43.0,-44.0,-13.0,-13.0,-18.0,-17.0,-21.0,-21.0,-19.0,-17.0,-10.0,-7.0,-9.0,-12.0,3.0,15.0,-5.0,-10.0,-62.0,-62.0,-64.0,-64.0,-61.0,-61.0,-63.0,-63.0,17.0,17.0,18.0,19.0,13.0,10.0,16.0,17.0
1,2021-01-20,119.0,119.0,7139,7447,6880,6359,6284,6420,5028,5701,180,147,170,122,128,125,151,185,-42.0,-45.0,-45.0,-48.0,-46.0,-43.0,-44.0,-43.0,-13.0,-18.0,-17.0,-21.0,-21.0,-19.0,-17.0,-17.0,-7.0,-9.0,-12.0,3.0,15.0,-5.0,-10.0,-15.0,-62.0,-64.0,-64.0,-61.0,-61.0,-63.0,-63.0,-63.0,17.0,18.0,19.0,13.0,10.0,16.0,17.0,17.0
1,2021-01-21,125.0,125.0,7447,6880,6359,6284,6420,5028,5701,6111,147,170,122,128,125,151,185,139,-45.0,-45.0,-48.0,-46.0,-43.0,-44.0,-43.0,-43.0,-18.0,-17.0,-21.0,-21.0,-19.0,-17.0,-17.0,-16.0,-9.0,-12.0,3.0,15.0,-5.0,-10.0,-15.0,-9.0,-64.0,-64.0,-61.0,-61.0,-63.0,-63.0,-63.0,-63.0,18.0,19.0,13.0,10.0,16.0,17.0,17.0,17.0
1,2021-01-22,121.0,121.0,6880,6359,6284,6420,5028,5701,6111,5827,170,122,128,125,151,185,139,181,-45.0,-48.0,-46.0,-43.0,-44.0,-43.0,-43.0,-44.0,-17.0,-21.0,-21.0,-19.0,-17.0,-17.0,-16.0,-17.0,-12.0,3.0,15.0,-5.0,-10.0,-15.0,-9.0,-15.0,-64.0,-61.0,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,19.0,13.0,10.0,16.0,17.0,17.0,17.0,19.0
1,2021-01-23,93.0,93.0,6359,6284,6420,5028,5701,6111,5827,5094,122,128,125,151,185,139,181,105,-48.0,-46.0,-43.0,-44.0,-43.0,-43.0,-44.0,-43.0,-21.0,-21.0,-19.0,-17.0,-17.0,-16.0,-17.0,-14.0,3.0,15.0,-5.0,-10.0,-15.0,-9.0,-15.0,1.0,-61.0,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-59.0,13.0,10.0,16.0,17.0,17.0,17.0,19.0,12.0
1,2021-01-24,60.0,60.0,6284,6420,5028,5701,6111,5827,5094,4679,128,125,151,185,139,181,105,127,-46.0,-43.0,-44.0,-43.0,-43.0,-44.0,-43.0,-47.0,-21.0,-19.0,-17.0,-17.0,-16.0,-17.0,-14.0,-22.0,15.0,-5.0,-10.0,-15.0,-9.0,-15.0,1.0,-9.0,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-59.0,-63.0,10.0,16.0,17.0,17.0,17.0,19.0,12.0,10.0
1,2021-01-25,70.0,70.0,6420,5028,5701,6111,5827,5094,4679,5617,125,151,185,139,181,105,127,126,-43.0,-44.0,-43.0,-43.0,-44.0,-43.0,-47.0,-43.0,-19.0,-17.0,-17.0,-16.0,-17.0,-14.0,-22.0,-19.0,-5.0,-10.0,-15.0,-9.0,-15.0,1.0,-9.0,-13.0,-63.0,-63.0,-63.0,-63.0,-63.0,-59.0,-63.0,-64.0,16.0,17.0,17.0,17.0,19.0,12.0,10.0,16.0
1,2021-01-26,84.0,84.0,5028,5701,6111,5827,5094,4679,5617,4041,151,185,139,181,105,127,126,147,-44.0,-43.0,-43.0,-44.0,-43.0,-47.0,-43.0,-47.0,-17.0,-17.0,-16.0,-17.0,-14.0,-22.0,-19.0,-22.0,-10.0,-15.0,-9.0,-15.0,1.0,-9.0,-13.0,-16.0,-63.0,-63.0,-63.0,-63.0,-59.0,-63.0,-64.0,-64.0,17.0,17.0,17.0,19.0,12.0,10.0,16.0,17.0
1,2021-01-27,93.0,93.0,5701,6111,5827,5094,4679,5617,4041,4320,185,139,181,105,127,126,147,93,-43.0,-43.0,-44.0,-43.0,-47.0,-43.0,-47.0,-43.0,-17.0,-16.0,-17.0,-14.0,-22.0,-19.0,-22.0,-16.0,-15.0,-9.0,-15.0,1.0,-9.0,-13.0,-16.0,-13.0,-63.0,-63.0,-63.0,-59.0,-63.0,-64.0,-64.0,-62.0,17.0,17.0,19.0,12.0,10.0,16.0,17.0,17.0
1,2021-01-28,82.0,82.0,6111,5827,5094,4679,5617,4041,4320,4806,139,181,105,127,126,147,93,191,-43.0,-44.0,-43.0,-47.0,-43.0,-47.0,-43.0,-42.0,-16.0,-17.0,-14.0,-22.0,-19.0,-22.0,-16.0,-16.0,-9.0,-15.0,1.0,-9.0,-13.0,-16.0,-13.0,-18.0,-63.0,-63.0,-59.0,-63.0,-64.0,-64.0,-62.0,-63.0,17.0,19.0,12.0,10.0,16.0,17.0,17.0,17.0
1,2021-01-29,79.0,79.0,5827,5094,4679,5617,4041,4320,4806,4827,181,105,127,126,147,93,191,149,-44.0,-43.0,-47.0,-43.0,-47.0,-43.0,-42.0,-43.0,-17.0,-14.0,-22.0,-19.0,-22.0,-16.0,-16.0,-16.0,-15.0,1.0,-9.0,-13.0,-16.0,-13.0,-18.0,-22.0,-63.0,-59.0,-63.0,-64.0,-64.0,-62.0,-63.0,-63.0,19.0,12.0,10.0,16.0,17.0,17.0,17.0,18.0
1,2021-01-30,70.0,70.0,5094,4679,5617,4041,4320,4806,4827,4110,105,127,126,147,93,191,149,133,-43.0,-47.0,-43.0,-47.0,-43.0,-42.0,-43.0,-41.0,-14.0,-22.0,-19.0,-22.0,-16.0,-16.0,-16.0,-11.0,1.0,-9.0,-13.0,-16.0,-13.0,-18.0,-22.0,2.0,-59.0,-63.0,-64.0,-64.0,-62.0,-63.0,-63.0,-60.0,12.0,10.0,16.0,17.0,17.0,17.0,18.0,12.0
1,2021-01-31,23.0,23.0,4679,5617,4041,4320,4806,4827,4110,3933,127,126,147,93,191,149,133,83,-47.0,-43.0,-47.0,-43.0,-42.0,-43.0,-41.0,-42.0,-22.0,-19.0,-22.0,-16.0,-16.0,-16.0,-11.0,-17.0,-9.0,-13.0,-16.0,-13.0,-18.0,-22.0,2.0,6.0,-63.0,-64.0,-64.0,-62.0,-63.0,-63.0,-60.0,-62.0,10.0,16.0,17.0,17.0,17.0,18.0,12.0,9.0
1,2021-02-01,37.0,37.0,5617,4041,4320,4806,4827,4110,3933,4502,126,147,93,191,149,133,83,104,-43.0,-47.0,-43.0,-42.0,-43.0,-41.0,-42.0,-40.0,-19.0,-22.0,-16.0,-16.0,-16.0,-11.0,-17.0,-14.0,-13.0,-16.0,-13.0,-18.0,-22.0,2.0,6.0,-14.0,-64.0,-64.0,-62.0,-63.0,-63.0,-60.0,-62.0,-63.0,16.0,17.0,17.0,17.0,18.0,12.0,9.0,16.0
1,2021-02-02,97.0,97.0,4041,4320,4806,4827,4110,3933,4502,2948,147,93,191,149,133,83,104,97,-47.0,-43.0,-42.0,-43.0,-41.0,-42.0,-40.0,-44.0,-22.0,-16.0,-16.0,-16.0,-11.0,-17.0,-14.0,-18.0,-16.0,-13.0,-18.0,-22.0,2.0,6.0,-14.0,-18.0,-64.0,-62.0,-63.0,-63.0,-60.0,-62.0,-63.0,-64.0,17.0,17.0,17.0,18.0,12.0,9.0,16.0,17.0
1,2021-02-03,44.0,44.0,4320,4806,4827,4110,3933,4502,2948,3267,93,191,149,133,83,104,97,119,-43.0,-42.0,-43.0,-41.0,-42.0,-40.0,-44.0,-42.0,-16.0,-16.0,-16.0,-11.0,-17.0,-14.0,-18.0,-16.0,-13.0,-18.0,-22.0,2.0,6.0,-14.0,-18.0,-2.0,-62.0,-63.0,-63.0,-60.0,-62.0,-63.0,-64.0,-62.0,17.0,17.0,18.0,12.0,9.0,16.0,17.0,17.0
1,2021-02-04,70.0,70.0,4806,4827,4110,3933,4502,2948,3267,3982,191,149,133,83,104,97,119,125,-42.0,-43.0,-41.0,-42.0,-40.0,-44.0,-42.0,-40.0,-16.0,-16.0,-11.0,-17.0,-14.0,-18.0,-16.0,-13.0,-18.0,-22.0,2.0,6.0,-14.0,-18.0,-2.0,1.0,-63.0,-63.0,-60.0,-62.0,-63.0,-64.0,-62.0,-62.0,17.0,18.0,12.0,9.0,16.0,17.0,17.0,16.0
1,2021-02-05,72.0,72.0,4827,4110,3933,4502,2948,3267,3982,4136,149,133,83,104,97,119,125,121,-43.0,-41.0,-42.0,-40.0,-44.0,-42.0,-40.0,-45.0,-16.0,-11.0,-17.0,-14.0,-18.0,-16.0,-13.0,-18.0,-22.0,2.0,6.0,-14.0,-18.0,-2.0,1.0,-22.0,-63.0,-60.0,-62.0,-63.0,-64.0,-62.0,-62.0,-63.0,18.0,12.0,9.0,16.0,17.0,17.0,16.0,18.0
1,2021-02-06,50.0,50.0,4110,3933,4502,2948,3267,3982,4136,3264,133,83,104,97,119,125,121,93,-41.0,-42.0,-40.0,-44.0,-42.0,-40.0,-45.0,-43.0,-11.0,-17.0,-14.0,-18.0,-16.0,-13.0,-18.0,-13.0,2.0,6.0,-14.0,-18.0,-2.0,1.0,-22.0,-4.0,-60.0,-62.0,-63.0,-64.0,-62.0,-62.0,-63.0,-60.0,12.0,9.0,16.0,17.0,17.0,16.0,18.0,12.0
1,2021-02-07,44.0,44.0,3933,4502,2948,3267,3982,4136,3264,3207,83,104,97,119,125,121,93,60,-42.0,-40.0,-44.0,-42.0,-40.0,-45.0,-43.0,-44.0,-17.0,-14.0,-18.0,-16.0,-13.0,-18.0,-13.0,-16.0,6.0,-14.0,-18.0,-2.0,1.0,-22.0,-4.0,11.0,-62.0,-63.0,-64.0,-62.0,-62.0,-63.0,-60.0,-62.0,9.0,16.0,17.0,17.0,16.0,18.0,12.0,10.0
1,2021-02-08,45.0,45.0,4502,2948,3267,3982,4136,3264,3207,3803,104,97,119,125,121,93,60,70,-40.0,-44.0,-42.0,-40.0,-45.0,-43.0,-44.0,-40.0,-14.0,-18.0,-16.0,-13.0,-18.0,-13.0,-16.0,-20.0,-14.0,-18.0,-2.0,1.0,-22.0,-4.0,11.0,-19.0,-63.0,-64.0,-62.0,-62.0,-63.0,-60.0,-62.0,-64.0,16.0,17.0,17.0,16.0,18.0,12.0,10.0,16.0
1,2021-02-09,41.0,41.0,2948,3267,3982,4136,3264,3207,3803,2683,97,119,125,121,93,60,70,84,-44.0,-42.0,-40.0,-45.0,-43.0,-44.0,-40.0,-38.0,-18.0,-16.0,-13.0,-18.0,-13.0,-16.0,-20.0,-14.0,-18.0,-2.0,1.0,-22.0,-4.0,11.0,-19.0,-14.0,-64.0,-62.0,-62.0,-63.0,-60.0,-62.0,-64.0,-62.0,17.0,17.0,16.0,18.0,12.0,10.0,16.0,16.0
1,2021-02-10,49.0,49.0,3267,3982,4136,3264,3207,3803,2683,3268,119,125,121,93,60,70,84,93,-42.0,-40.0,-45.0,-43.0,-44.0,-40.0,-38.0,-38.0,-16.0,-13.0,-18.0,-13.0,-16.0,-20.0,-14.0,-13.0,-2.0,1.0,-22.0,-4.0,11.0,-19.0,-14.0,-21.0,-62.0,-62.0,-63.0,-60.0,-62.0,-64.0,-62.0,-62.0,17.0,16.0,18.0,12.0,10.0,16.0,16.0,16.0
1,2021-02-11,58.0,58.0,3982,4136,3264,3207,3803,2683,3268,3177,125,121,93,60,70,84,93,82,-40.0,-45.0,-43.0,-44.0,-40.0,-38.0,-38.0,-36.0,-13.0,-18.0,-13.0,-16.0,-20.0,-14.0,-13.0,-10.0,1.0,-22.0,-4.0,11.0,-19.0,-14.0,-21.0,-20.0,-62.0,-63.0,-60.0,-62.0,-64.0,-62.0,-62.0,-62.0,16.0,18.0,12.0,10.0,16.0,16.0,16.0,16.0
1,2021-02-12,47.0,47.0,4136,3264,3207,3803,2683,3268,3177,2679,121,93,60,70,84,93,82,79,-45.0,-43.0,-44.0,-40.0,-38.0,-38.0,-36.0,-37.0,-18.0,-13.0,-16.0,-20.0,-14.0,-13.0,-10.0,-10.0,-22.0,-4.0,11.0,-19.0,-14.0,-21.0,-20.0,-29.0,-63.0,-60.0,-62.0,-64.0,-62.0,-62.0,-62.0,-62.0,18.0,12.0,10.0,16.0,16.0,16.0,16.0,18.0
1,2021-02-13,46.0,46.0,3264,3207,3803,2683,3268,3177,2679,3797,93,60,70,84,93,82,79,70,-43.0,-44.0,-40.0,-38.0,-38.0,-36.0,-37.0,-37.0,-13.0,-16.0,-20.0,-14.0,-13.0,-10.0,-10.0,-4.0,-4.0,11.0,-19.0,-14.0,-21.0,-20.0,-29.0,-19.0,-60.0,-62.0,-64.0,-62.0,-62.0,-62.0,-62.0,-58.0,12.0,10.0,16.0,16.0,16.0,16.0,18.0,12.0
1,2021-02-14,29.0,29.0,3207,3803,2683,3268,3177,2679,3797,2204,60,70,84,93,82,79,70,23,-44.0,-40.0,-38.0,-38.0,-36.0,-37.0,-37.0,-29.0,-16.0,-20.0,-14.0,-13.0,-10.0,-10.0,-4.0,-3.0,11.0,-19.0,-14.0,-21.0,-20.0,-29.0,-19.0,26.0,-62.0,-64.0,-62.0,-62.0,-62.0,-62.0,-58.0,-57.0,10.0,16.0,16.0,16.0,16.0,18.0,12.0,8.0
1,2021-02-15,24.0,24.0,3803,2683,3268,3177,2679,3797,2204,1763,70,84,93,82,79,70,23,37,-40.0,-38.0,-38.0,-36.0,-37.0,-37.0,-29.0,-49.0,-20.0,-14.0,-13.0,-10.0,-10.0,-4.0,-3.0,-30.0,-19.0,-14.0,-21.0,-20.0,-29.0,-19.0,26.0,8.0,-64.0,-62.0,-62.0,-62.0,-62.0,-58.0,-57.0,-72.0,16.0,16.0,16.0,16.0,18.0,12.0,8.0,22.0
1,2021-02-16,29.0,29.0,2683,3268,3177,2679,3797,2204,1763,4219,84,93,82,79,70,23,37,97,-38.0,-38.0,-36.0,-37.0,-37.0,-29.0,-49.0,-41.0,-14.0,-13.0,-10.0,-10.0,-4.0,-3.0,-30.0,-16.0,-14.0,-21.0,-20.0,-29.0,-19.0,26.0,8.0,-24.0,-62.0,-62.0,-62.0,-62.0,-58.0,-57.0,-72.0,-62.0,16.0,16.0,16.0,18.0,12.0,8.0,22.0,18.0
1,2021-02-17,62.0,62.0,3268,3177,2679,3797,2204,1763,4219,2561,93,82,79,70,23,37,97,44,-38.0,-36.0,-37.0,-37.0,-29.0,-49.0,-41.0,-32.0,-13.0,-10.0,-10.0,-4.0,-3.0,-30.0,-16.0,-6.0,-21.0,-20.0,-29.0,-19.0,26.0,8.0,-24.0,-8.0,-62.0,-62.0,-62.0,-58.0,-57.0,-72.0,-62.0,-58.0,16.0,16.0,18.0,12.0,8.0,22.0,18.0,15.0
1,2021-02-18,47.0,47.0,3177,2679,3797,2204,1763,4219,2561,3435,82,79,70,23,37,97,44,70,-36.0,-37.0,-37.0,-29.0,-49.0,-41.0,-32.0,-32.0,-10.0,-10.0,-4.0,-3.0,-30.0,-16.0,-6.0,-9.0,-20.0,-29.0,-19.0,26.0,8.0,-24.0,-8.0,-14.0,-62.0,-62.0,-58.0,-57.0,-72.0,-62.0,-58.0,-59.0,16.0,18.0,12.0,8.0,22.0,18.0,15.0,15.0
1,2021-02-19,31.0,31.0,2679,3797,2204,1763,4219,2561,3435,3083,79,70,23,37,97,44,70,72,-37.0,-37.0,-29.0,-49.0,-41.0,-32.0,-32.0,-33.0,-10.0,-4.0,-3.0,-30.0,-16.0,-6.0,-9.0,-9.0,-29.0,-19.0,26.0,8.0,-24.0,-8.0,-14.0,-14.0,-62.0,-58.0,-57.0,-72.0,-62.0,-58.0,-59.0,-59.0,18.0,12.0,8.0,22.0,18.0,15.0,15.0,16.0
1,2021-02-20,29.0,29.0,3797,2204,1763,4219,2561,3435,3083,2657,70,23,37,97,44,70,72,50,-37.0,-29.0,-49.0,-41.0,-32.0,-32.0,-33.0,-30.0,-4.0,-3.0,-30.0,-16.0,-6.0,-9.0,-9.0,-5.0,-19.0,26.0,8.0,-24.0,-8.0,-14.0,-14.0,23.0,-58.0,-57.0,-72.0,-62.0,-58.0,-59.0,-59.0,-54.0,12.0,8.0,22.0,18.0,15.0,15.0,16.0,10.0
1,2021-02-21,22.0,22.0,2204,1763,4219,2561,3435,3083,2657,2407,23,37,97,44,70,72,50,44,-29.0,-49.0,-41.0,-32.0,-32.0,-33.0,-30.0,-29.0,-3.0,-30.0,-16.0,-6.0,-9.0,-9.0,-5.0,-8.0,26.0,8.0,-24.0,-8.0,-14.0,-14.0,23.0,42.0,-57.0,-72.0,-62.0,-58.0,-59.0,-59.0,-54.0,-55.0,8.0,22.0,18.0,15.0,15.0,16.0,10.0,7.0
1,2021-02-22,37.0,37.0,1763,4219,2561,3435,3083,2657,2407,3453,37,97,44,70,72,50,44,45,-49.0,-41.0,-32.0,-32.0,-33.0,-30.0,-29.0,-34.0,-30.0,-16.0,-6.0,-9.0,-9.0,-5.0,-8.0,-15.0,8.0,-24.0,-8.0,-14.0,-14.0,23.0,42.0,-10.0,-72.0,-62.0,-58.0,-59.0,-59.0,-54.0,-55.0,-61.0,22.0,18.0,15.0,15.0,16.0,10.0,7.0,15.0
1,2021-02-23,31.0,31.0,4219,2561,3435,3083,2657,2407,3453,3213,97,44,70,72,50,44,45,41,-41.0,-32.0,-32.0,-33.0,-30.0,-29.0,-34.0,-32.0,-16.0,-6.0,-9.0,-9.0,-5.0,-8.0,-15.0,-8.0,-24.0,-8.0,-14.0,-14.0,23.0,42.0,-10.0,-6.0,-62.0,-58.0,-59.0,-59.0,-54.0,-55.0,-61.0,-60.0,18.0,15.0,15.0,16.0,10.0,7.0,15.0,14.0
1,2021-02-24,28.0,28.0,2561,3435,3083,2657,2407,3453,3213,2945,44,70,72,50,44,45,41,49,-32.0,-32.0,-33.0,-30.0,-29.0,-34.0,-32.0,-31.0,-6.0,-9.0,-9.0,-5.0,-8.0,-15.0,-8.0,-9.0,-8.0,-14.0,-14.0,23.0,42.0,-10.0,-6.0,-5.0,-58.0,-59.0,-59.0,-54.0,-55.0,-61.0,-60.0,-59.0,15.0,15.0,16.0,10.0,7.0,15.0,14.0,14.0
1,2021-02-25,37.0,37.0,3435,3083,2657,2407,3453,3213,2945,3147,70,72,50,44,45,41,49,58,-32.0,-33.0,-30.0,-29.0,-34.0,-32.0,-31.0,-30.0,-9.0,-9.0,-5.0,-8.0,-15.0,-8.0,-9.0,-7.0,-14.0,-14.0,23.0,42.0,-10.0,-6.0,-5.0,-3.0,-59.0,-59.0,-54.0,-55.0,-61.0,-60.0,-59.0,-59.0,15.0,16.0,10.0,7.0,15.0,14.0,14.0,15.0
1,2021-02-26,30.0,30.0,3083,2657,2407,3453,3213,2945,3147,3172,72,50,44,45,41,49,58,47,-33.0,-30.0,-29.0,-34.0,-32.0,-31.0,-30.0,-29.0,-9.0,-5.0,-8.0,-15.0,-8.0,-9.0,-7.0,-5.0,-14.0,23.0,42.0,-10.0,-6.0,-5.0,-3.0,-3.0,-59.0,-54.0,-55.0,-61.0,-60.0,-59.0,-59.0,-58.0,16.0,10.0,7.0,15.0,14.0,14.0,15.0,15.0
1,2021-02-27,29.0,29.0,2657,2407,3453,3213,2945,3147,3172,2680,50,44,45,41,49,58,47,46,-30.0,-29.0,-34.0,-32.0,-31.0,-30.0,-29.0,-29.0,-5.0,-8.0,-15.0,-8.0,-9.0,-7.0,-5.0,-6.0,23.0,42.0,-10.0,-6.0,-5.0,-3.0,-3.0,9.0,-54.0,-55.0,-61.0,-60.0,-59.0,-59.0,-58.0,-53.0,10.0,7.0,15.0,14.0,14.0,15.0,15.0,9.0
1,2021-02-28,29.0,29.0,2407,3453,3213,2945,3147,3172,2680,2347,44,45,41,49,58,47,46,29,-29.0,-34.0,-32.0,-31.0,-30.0,-29.0,-29.0,-27.0,-8.0,-15.0,-8.0,-9.0,-7.0,-5.0,-6.0,-8.0,42.0,-10.0,-6.0,-5.0,-3.0,-3.0,9.0,23.0,-55.0,-61.0,-60.0,-59.0,-59.0,-58.0,-53.0,-54.0,7.0,15.0,14.0,14.0,15.0,15.0,9.0,7.0
1,2021-03-01,29.0,29.0,3453,3213,2945,3147,3172,2680,2347,3694,45,41,49,58,47,46,29,24,-34.0,-32.0,-31.0,-30.0,-29.0,-29.0,-27.0,-30.0,-15.0,-8.0,-9.0,-7.0,-5.0,-6.0,-8.0,-11.0,-10.0,-6.0,-5.0,-3.0,-3.0,9.0,23.0,-9.0,-61.0,-60.0,-59.0,-59.0,-58.0,-53.0,-54.0,-60.0,15.0,14.0,14.0,15.0,15.0,9.0,7.0,14.0
1,2021-03-02,25.0,25.0,3213,2945,3147,3172,2680,2347,3694,2663,41,49,58,47,46,29,24,29,-32.0,-31.0,-30.0,-29.0,-29.0,-27.0,-30.0,-31.0,-8.0,-9.0,-7.0,-5.0,-6.0,-8.0,-11.0,-9.0,-6.0,-5.0,-3.0,-3.0,9.0,23.0,-9.0,-7.0,-60.0,-59.0,-59.0,-58.0,-53.0,-54.0,-60.0,-60.0,14.0,14.0,15.0,15.0,9.0,7.0,14.0,15.0
